,file_path,pitch_id,pitch_type,pitch_result,action,hit_id,stroke,event_len,game_score,inning,inning_outs,play_outs,count_appearance,count_play,batter
631,anonymized-files-wisd/12345641_14556.jsonl,f6f7cb44-0323-476e-b7ab-9325fdf43ebe,{},HitIntoPlay,{},061aecfa-8a45-4298-aa5e-25ee23dfd860,{},1,0 - 0,1,1,0,1 - 0,0 - 0,{'mlbId': 412098649}
632,anonymized-files-wisd/12345641_14565.jsonl,cd7f4808-b033-4909-a199-c4a249569cbe,{},Strike,{},{},{},0,4 - 6,8,1,0,0 - 1,0 - 1,
633,anonymized-files-wisd/12345641_14608.jsonl,2afb0bfb-4a6c-48b9-b40f-3d733ed5a377,{},Strike,Called,{},{},0,1 - 0,6,2,0,0 - 0,0 - 1,
634,anonymized-files-wisd/12345641_14707.jsonl,21608c27-4874-44e0-9d88-6ede9cee31c2,{},HitIntoPlay,{},9095ea85-dc9b-4f1f-9f1d-1fe68f179659,{},1,1 - 0,4,2,1,0 - 0,0 - 0,{'mlbId': 719146721}
635,anonymized-files-wisd/12345641_14711.jsonl,dc6cc786-9e75-480a-87f9-041b10f1252a,{},HitIntoPlay,{},34870f3c-4e01-4385-a078-e969186df47d,{},1,0 - 0,1,2,1,3 - 2,0 - 0,{'mlbId': 545569723}
636,anonymized-files-wisd/12345641_14766.jsonl,7a0f9893-5ac4-45fd-bf1a-15f14ffa930f,{},Ball,HitByPitch,{},{},0,2 - 4,7,1,0,1 - 2,1 - 0,
637,anonymized-files-wisd/12345641_14899.jsonl,d411b959-2420-4d0d-bfaa-6eb610aa875e,{},Strike,{},{},{},0,4 - 6,9,2,1,1 - 2,0 - 1,
638,anonymized-files-wisd/12345641_14906.jsonl,04cb1b32-06be-4bd9-823f-778aee34476a,{},Strike,Foul,d5023fd6-2906-411c-b530-9a8bcfa30b58,{},1,4 - 6,9,2,0,0 - 1,0 - 1,{'mlbId': 174158975}
639,anonymized-files-wisd/12345641_15506.jsonl,05f2bcf2-daba-48ce-ae90-91120dc05045,{},HitIntoPlay,{},2c9ab32d-cb25-43e9-937a-1fc906f0bd4a,{},1,0 - 0,3,0,0,1 - 1,0 - 0,{'mlbId': 854238128}
640,anonymized-files-wisd/12345641_15512.jsonl,dce2face-70da-4de8-bf3b-8684c1752a3d,{},HitIntoPlay,{},f5053d1b-4960-4881-8bf1-60e10797b2df,{},1,0 - 0,3,1,0,2 - 1,0 - 0,{'mlbId': 617522563}
641,anonymized-files-wisd/12345641_15725.jsonl,719e1136-4d8e-43dd-800b-d3d9645a77bd,{},Ball,Called,{},{},0,1 - 0,7,0,0,0 - 2,1 - 0,
642,anonymized-files-wisd/12345641_1575.jsonl,2c88698e-c0d4-4719-aa57-6d0f6f5f564e,{},Strike,Foul,9a036957-007b-45fb-b8fd-56187a564534,{},1,1 - 0,6,1,0,1 - 1,0 - 1,{'mlbId': 412098649}
643,anonymized-files-wisd/12345641_1616.jsonl,e29eb524-3d7d-4f39-9592-d29d7743298a,{},Strike,Called,{},{},0,1 - 0,7,0,0,0 - 0,0 - 1,
644,anonymized-files-wisd/12345641_16539.jsonl,58e88a96-6f8a-4d37-894c-2f57ebad50e8,{},Ball,Called,{},{},0,1 - 3,7,2,0,2 - 2,1 - 0,
645,anonymized-files-wisd/12345641_17546.jsonl,1af7a115-e40c-4bfd-a754-dc6452a1a685,{},HitIntoPlay,{},ecedfa9a-c898-4e79-827b-2c0c60b22077,{},1,0 - 0,3,0,1,3 - 2,0 - 0,{'mlbId': 172804761}
646,anonymized-files-wisd/12345641_17554.jsonl,ee9e0e20-fc8d-4823-bc06-3c138492bfb9,{},HitIntoPlay,{},{},{},0,1 - 0,7,1,0,0 - 1,0 - 0,
647,anonymized-files-wisd/12345641_17635.jsonl,e1df9237-f115-4b3a-99bb-baa7733ad3ae,{},Ball,Called,{},{},0,1 - 0,5,0,0,1 - 2,1 - 0,
648,anonymized-files-wisd/12345641_17725.jsonl,16124f87-153c-47a5-b08b-84467a3c3de8,{},Ball,Called,{},{},0,0 - 0,2,2,0,0 - 0,1 - 0,
649,anonymized-files-wisd/12345641_17881.jsonl,4765dd60-a0b6-47d2-99ae-905d59a37c8c,{},Ball,Called,{},{},0,1 - 0,3,2,0,3 - 1,1 - 0,
650,anonymized-files-wisd/12345641_17938.jsonl,52881fec-7ab0-4c54-841f-d0977cfdd2f6,{},Strike,Foul,870d19ce-2b52-490b-8324-554d8e940cd2,{},1,1 - 4,7,0,0,3 - 2,0 - 0,{'mlbId': 568527038}
651,anonymized-files-wisd/12345641_18045.jsonl,669a7831-de57-4378-ae4a-100fac3afa98,{},Strike,Foul,{},{},0,1 - 4,7,1,0,0 - 0,0 - 1,
652,anonymized-files-wisd/12345641_18162.jsonl,1413cd78-3ca9-4c69-9db3-963dc598f3c7,{},Strike,Foul,{},{},0,4 - 6,9,2,0,1 - 2,0 - 0,
653,anonymized-files-wisd/12345641_18190.jsonl,462408f6-520a-49e8-a988-8802141f9e30,{},Ball,Called,{},{},0,4 - 4,8,2,0,0 - 2,1 - 0,
654,anonymized-files-wisd/12345641_18225.jsonl,4647f4f2-8436-4b0b-8903-a3a17e0d810d,{},Ball,Called,{},{},0,1 - 0,5,1,0,0 - 1,1 - 0,
655,anonymized-files-wisd/12345641_18440.jsonl,b353e0d5-b2da-499e-a80f-fbc58124abe7,{},Ball,Called,{},{},0,1 - 4,7,1,0,3 - 1,1 - 0,
656,anonymized-files-wisd/12345641_18501.jsonl,46b5629d-9766-408f-a3cd-2ce5b666d29d,{},Strike,Called,{},{},0,1 - 4,7,0,0,2 - 0,0 - 1,
657,anonymized-files-wisd/12345641_1854.jsonl,69ca2979-d1a4-4008-b96f-bfb946f72e93,{},HitIntoPlay,{},84f349af-827f-4227-bc51-2f84f60984c4,{},1,0 - 0,2,2,1,1 - 1,0 - 0,{'mlbId': 568527038}
658,anonymized-files-wisd/12345641_18637.jsonl,47648a8b-b5f9-4616-b061-ecc77ad09f1d,{},Strike,Called,{},{},0,1 - 0,5,1,0,0 - 0,0 - 1,
659,anonymized-files-wisd/12345641_18667.jsonl,eec6e53b-f4f0-47f3-b680-debdae2d4d5d,{},Strike,Called,{},{},0,0 - 0,2,1,0,3 - 0,0 - 1,
660,anonymized-files-wisd/12345641_18775.jsonl,db7854bd-eb31-439b-a6bf-01af163d2d9c,{},Ball,Called,{},{},0,0 - 0,2,0,0,1 - 2,1 - 0,
661,anonymized-files-wisd/12345641_18941.jsonl,a1c9b7de-848d-4cfb-b604-09a3d6058faf,{},Ball,Called,{},{},0,0 - 0,2,0,0,0 - 2,1 - 0,
662,anonymized-files-wisd/12345641_19027.jsonl,6b782244-8471-4374-9b12-fac46b2b58bc,{},Ball,BallInDirt,{},{},0,2 - 4,7,1,0,0 - 2,1 - 0,
663,anonymized-files-wisd/12345641_19090.jsonl,c292711d-7f56-482e-9ff3-e14f6a12f106,{},Ball,Called,{},{},0,0 - 0,2,0,0,1 - 0,1 - 0,
664,anonymized-files-wisd/12345641_19452.jsonl,55628ff5-b83d-4258-96d7-003429635b34,{},Ball,BallInDirt,{},{},0,3 - 4,7,1,0,0 - 0,1 - 0,
665,anonymized-files-wisd/12345641_19696.jsonl,7fb2544b-32ff-469a-beb3-97f85f008e94,{},Strike,Foul,7215d5e8-8aaa-413e-97fb-910130edf61d,{},1,1 - 0,6,1,0,0 - 0,0 - 1,{'mlbId': 545569723}
666,anonymized-files-wisd/12345641_19729.jsonl,4cbe1eaf-6353-42b4-8698-b001d5d392aa,{},Strike,{},{},{},0,0 - 0,2,1,0,1 - 0,0 - 1,
667,anonymized-files-wisd/12345641_19806.jsonl,01a1486e-0629-47b0-ab90-8c9137d9451d,{},Ball,Called,{},{},0,0 - 0,2,1,0,2 - 0,1 - 0,
668,anonymized-files-wisd/12345641_19821.jsonl,9169cd11-8921-459d-af69-ccc6ed1967ac,{},Strike,Foul,14f1ba13-bc2c-463d-861b-aacc17389c9c,{},1,1 - 4,7,1,0,1 - 1,0 - 1,{'mlbId': 518481551}
669,anonymized-files-wisd/12345641_19857.jsonl,a4ad3e05-62a4-48d3-b4b3-f8620fe8738c,{},Strike,{},{},{},0,1 - 4,7,2,0,0 - 0,0 - 1,
670,anonymized-files-wisd/12345641_19892.jsonl,4fbacab4-11b2-4e57-b7bd-7724d22b5277,{},Strike,Foul,{},{},0,4 - 6,9,2,0,0 - 1,0 - 1,
671,anonymized-files-wisd/12345641_20055.jsonl,7ea39fbf-1c93-49c5-80fa-34686953fa47,{},Strike,Called,{},{},0,1 - 0,5,1,0,1 - 0,0 - 1,
672,anonymized-files-wisd/12345641_20072.jsonl,58181e61-159c-437e-b62f-eb149c7cde32,{},Strike,Called,{},{},0,4 - 6,9,0,0,0 - 0,0 - 1,
673,anonymized-files-wisd/12345641_20140.jsonl,4c552891-5c90-466d-bb0f-89183d974568,{},Ball,Called,{},{},0,4 - 6,9,0,0,0 - 2,1 - 0,
674,anonymized-files-wisd/12345641_202.jsonl,75b34509-324a-40fa-9441-39196520169a,{},Ball,Called,{},{},0,0 - 0,3,1,0,1 - 0,1 - 0,
675,anonymized-files-wisd/12345641_20215.jsonl,e56044c2-519f-4b0d-833f-de2b34fa5dd6,{},HitIntoPlay,{},28121524-7092-4bc4-bc2c-ed83a3029968,{},1,4 - 4,8,0,0,0 - 2,0 - 0,{'mlbId': 451871192}
676,anonymized-files-wisd/12345641_20346.jsonl,1c66ea8b-0276-4184-be41-588134e4906e,{},Strike,FoulTip,{},{},0,1 - 0,6,0,0,1 - 1,0 - 1,
677,anonymized-files-wisd/12345641_20563.jsonl,8ef2d0dd-c276-413b-8f00-8a456671e889,{},Ball,Called,{},{},0,1 - 0,3,2,0,2 - 1,1 - 0,
678,anonymized-files-wisd/12345641_20745.jsonl,85363584-09c3-4231-b4e4-e8b7a2dbb7ff,{},HitIntoPlay,{},600e9418-f1ed-4758-a3ed-3997419817a6,{},1,0 - 0,2,1,1,3 - 2,0 - 0,{'mlbId': 805688901}
679,anonymized-files-wisd/12345641_20918.jsonl,0ef5e5f5-d7a0-4f3f-af3e-ce7944f6d5e4,{},Ball,HitByPitch,{},{},0,1 - 0,7,1,0,1 - 1,1 - 0,
680,anonymized-files-wisd/12345641_2096.jsonl,bfe4c1eb-b71b-4f30-934b-e1c5aa906efa,{},Ball,Called,{},{},0,0 - 0,2,0,1,2 - 2,1 - 0,
681,anonymized-files-wisd/12345641_21137.jsonl,2b68e4b1-d139-42cf-9b45-58efb10daad4,{},Strike,Called,{},{},0,4 - 4,8,1,0,1 - 0,0 - 1,
682,anonymized-files-wisd/12345641_21139.jsonl,7dfaff81-bbad-4cf3-91fa-b3947cf161dd,{},Ball,Called,{},{},0,0 - 0,2,0,0,2 - 2,1 - 0,
683,anonymized-files-wisd/12345641_21226.jsonl,9a94587f-e910-4086-b37e-bf853dfdff16,{},Strike,{},{},{},0,4 - 6,8,0,0,0 - 0,0 - 1,
684,anonymized-files-wisd/12345641_21268.jsonl,3d3e1eb6-2c4f-4837-b2a8-e2229d379228,{},Strike,{},{},{},0,1 - 0,5,2,0,0 - 0,0 - 1,
685,anonymized-files-wisd/12345641_21525.jsonl,6a82c4cd-de25-4967-8646-910ee2c9f4ff,{},Strike,Called,{},{},0,1 - 0,7,1,0,0 - 1,0 - 1,
686,anonymized-files-wisd/12345641_21577.jsonl,398e5796-6263-4169-b9d8-dfd11d4e58a1,{},Strike,Foul,{},{},0,1 - 0,6,0,0,1 - 0,0 - 1,
687,anonymized-files-wisd/12345641_21765.jsonl,f50ade1e-0b80-4726-be0a-f916cec7f4c1,{},Ball,Called,{},{},0,0 - 0,2,1,0,3 - 1,1 - 0,
688,anonymized-files-wisd/12345641_21948.jsonl,159fb7a2-c280-4b0f-a6b7-d2ee97c00916,{},Strike,Called,{},{},0,1 - 0,7,0,1,1 - 2,0 - 1,
689,anonymized-files-wisd/12345641_21986.jsonl,3ea48958-75db-41c5-a95a-e5c342d22433,{},Strike,Foul,3a393967-b344-40b9-beea-1d04b384ceab,{},1,4 - 6,9,2,0,2 - 2,0 - 0,{'mlbId': 432216743}
690,anonymized-files-wisd/12345641_22043.jsonl,00e9c632-e349-406b-885f-faa0fed76567,{},Strike,{},{},{},0,4 - 4,7,2,1,1 - 2,0 - 1,
691,anonymized-files-wisd/12345641_22045.jsonl,946e3e37-9207-40e6-8833-d76413e6f23f,{},Ball,BallInDirt,{},{},0,1 - 4,7,2,0,0 - 1,1 - 0,
692,anonymized-files-wisd/12345641_2211.jsonl,f02ac3aa-6d84-42d0-ac4f-b99d7d98fb08,{},Strike,Called,{},{},0,1 - 0,6,1,0,1 - 0,0 - 1,
693,anonymized-files-wisd/12345641_22399.jsonl,3ed4b7e5-1b3a-4a91-aa5d-08f80f832724,{},Ball,Called,{},{},0,1 - 0,7,1,0,0 - 0,1 - 0,
694,anonymized-files-wisd/12345641_22489.jsonl,076a5e04-f946-475e-b4e3-c8f50b8ec969,{},HitIntoPlay,{},cd9f6af2-c365-4676-8251-45e2b3e2977f,{},1,1 - 0,5,1,0,1 - 1,0 - 0,{'mlbId': 432216743}
695,anonymized-files-wisd/12345641_22553.jsonl,c515a500-fce3-4fa0-b05a-94066c9b5886,{},Strike,Foul,{},{},0,4 - 4,8,0,0,0 - 1,0 - 1,
696,anonymized-files-wisd/12345641_22598.jsonl,7cb1c0a8-7747-4c49-a854-200887ed25aa,{},HitIntoPlay,{},57d6343f-cdae-4517-acb4-ea73b838e2e9,{},1,1 - 0,4,1,1,3 - 1,0 - 0,{'mlbId': 459722179}
697,anonymized-files-wisd/12345641_22669.jsonl,26a05d0e-1ed5-4bde-89af-e9ec5a1dadf0,{},Strike,{},{},{},0,1 - 0,7,1,1,0 - 2,0 - 1,
698,anonymized-files-wisd/12345641_22862.jsonl,be85133a-aa7d-496d-8a1c-8a4176b3947d,{},Strike,Foul,835d225f-b29f-4b50-a08d-8e33dda87037,{},1,2 - 4,7,1,0,0 - 0,0 - 1,{'mlbId': 412098649}
699,anonymized-files-wisd/12345641_22963.jsonl,cc8b5317-881e-428c-a03a-6f3063d35fdf,{},Ball,Called,{},{},0,1 - 0,7,1,0,1 - 0,1 - 0,
700,anonymized-files-wisd/12345641_2307.jsonl,980fd364-ec07-44de-88d5-4f12a7f6c7a9,{},HitIntoPlay,{},57096962-3a01-4a79-bb05-0ecaddbc45d3,{},1,1 - 0,4,1,2,0 - 0,0 - 0,{'mlbId': 568527038}
701,anonymized-files-wisd/12345641_23436.jsonl,3387d18b-0151-4d2d-b347-bef1259c64fe,{},Strike,Foul,baeef605-4df4-460d-8eb7-56791dfdc189,{},1,0 - 0,2,1,0,2 - 1,0 - 1,{'mlbId': 719146721}
702,anonymized-files-wisd/12345641_23481.jsonl,6824bac1-038c-48c0-87ae-71fbf93ef3fb,{},Strike,Foul,{},{},0,4 - 6,8,2,0,1 - 0,0 - 1,
703,anonymized-files-wisd/12345641_23623.jsonl,3e6bdd2e-0a77-4816-9098-02d71aec7317,{},Ball,Called,{},{},0,4 - 4,8,2,0,2 - 1,1 - 0,
704,anonymized-files-wisd/12345641_23732.jsonl,{},{},Pickoff,ThrowToFirst,{},{},0,1 - 0,6,2,0,0 - 1,0 - 0,
705,anonymized-files-wisd/12345641_23948.jsonl,7a9da16f-25ef-446d-a272-c2476df622d9,{},Strike,Foul,ffb41041-4ebd-4352-ade5-6f5dc5ac8f5b,{},1,0 - 0,2,0,0,2 - 0,0 - 1,{'mlbId': 459722179}
706,anonymized-files-wisd/12345641_24018.jsonl,7520f27c-3f57-4666-bbe1-17fbe83fa9d6,{},Strike,Called,{},{},0,1 - 0,6,2,0,0 - 0,0 - 1,
707,anonymized-files-wisd/12345641_24035.jsonl,b7230062-1e75-41c2-9bd2-1514a7215d0d,{},Ball,Called,{},{},0,1 - 0,7,1,0,2 - 0,1 - 0,
708,anonymized-files-wisd/12345641_2405.jsonl,8da26112-fc94-429d-b97e-9981f3eb7bf0,{},Strike,Called,{},{},0,4 - 4,8,2,0,3 - 1,0 - 1,
709,anonymized-files-wisd/12345641_24073.jsonl,cbebfc8c-5757-4e13-812e-01387c18a9e4,{},Strike,Called,{},{},0,1 - 0,3,1,0,1 - 0,0 - 1,
710,anonymized-files-wisd/12345641_24104.jsonl,78673f27-456a-4579-bf5a-1643a1df9359,{},Strike,Called,{},{},0,4 - 6,9,2,0,0 - 0,0 - 1,
711,anonymized-files-wisd/12345641_24198.jsonl,72ae6770-93b0-4a4d-b127-1f6b48752bba,{},Ball,Called,{},{},0,4 - 4,7,2,0,0 - 2,1 - 0,
712,anonymized-files-wisd/12345641_24432.jsonl,a26b8b2f-dfce-421f-b445-e728158a7cd4,{},Ball,Called,{},{},0,1 - 0,5,1,0,0 - 0,1 - 0,
713,anonymized-files-wisd/12345641_2455.jsonl,fe803c79-aed6-4b4d-b9d8-f15264b5e64e,{},Strike,{},{},{},0,1 - 0,6,2,1,0 - 2,0 - 1,
714,anonymized-files-wisd/12345641_24587.jsonl,fe450cf2-4cb9-40f1-bb99-6d2c175f8c6b,{},Ball,Called,{},{},0,1 - 0,5,0,0,0 - 0,1 - 0,
715,anonymized-files-wisd/12345641_24613.jsonl,b6de0a60-ba5a-462f-9fac-9ab4df0186fc,{},HitIntoPlay,{},6bcb5a3c-d20f-4c09-acaf-0d076619de51,{},1,1 - 4,7,1,0,2 - 2,0 - 0,{'mlbId': 518481551}
716,anonymized-files-wisd/12345641_24759.jsonl,aaa17685-1981-4fa3-81a8-5d44debdced6,{},Strike,Foul,22e09e69-7567-4834-94c2-59445fd1c3ce,{},1,1 - 2,7,2,0,0 - 0,0 - 1,{'mlbId': 545569723}
717,anonymized-files-wisd/12345641_24810.jsonl,8a58f0ba-5dd6-4e9e-9281-c417914027d6,{},Strike,{},{},{},0,0 - 0,1,1,1,1 - 2,0 - 1,
718,anonymized-files-wisd/12345641_25005.jsonl,6521a44e-cb10-4619-bcae-c980b18d0b1f,{},Ball,Called,{},{},0,1 - 0,4,0,0,0 - 0,1 - 0,
719,anonymized-files-wisd/12345641_25065.jsonl,4c2f56af-9530-4f49-8228-4f6c2b69079c,{},Strike,Called,{},{},0,1 - 0,7,1,0,0 - 0,0 - 1,
720,anonymized-files-wisd/12345641_25144.jsonl,2ddd5dc5-10b5-4757-96a5-fed372cc2ca5,{},Ball,Called,{},{},0,1 - 0,6,2,0,1 - 2,1 - 0,
721,anonymized-files-wisd/12345641_25244.jsonl,63c62aa1-048d-456d-966e-fd3c834b31aa,{},HitIntoPlay,{},2a9a7901-016b-48a0-8dd6-f3c949e3a50d,{},1,1 - 0,5,2,0,0 - 0,0 - 0,{'mlbId': 172804761}
722,anonymized-files-wisd/12345641_25526.jsonl,de71ec29-7657-47f8-8c60-6e4413c77dd5,{},HitIntoPlay,{},78c5e12b-e133-46aa-815b-bff8851fe026,{},1,1 - 0,4,0,1,1 - 0,0 - 0,{'mlbId': 545569723}
723,anonymized-files-wisd/12345641_2577.jsonl,72eeae68-bed9-47ad-ad95-94c44438c8de,{},Strike,Called,{},{},0,0 - 0,1,0,0,0 - 0,0 - 1,
724,anonymized-files-wisd/12345641_26096.jsonl,de1b6ba4-3182-48ce-a1ad-b89c2e1a5809,{},Ball,BallInDirt,{},{},0,0 - 0,2,0,0,0 - 2,1 - 0,
725,anonymized-files-wisd/12345641_26120.jsonl,c63eba6d-3e02-4581-85b0-2c9914f27703,{},Ball,Called,{},{},0,0 - 0,2,1,0,1 - 1,1 - 0,
726,anonymized-files-wisd/12345641_27004.jsonl,f1b76450-1b38-4620-8de4-cf0266f9a3d6,{},Ball,Called,{},{},0,0 - 0,1,1,0,0 - 0,1 - 0,
727,anonymized-files-wisd/12345641_27368.jsonl,046beb5f-08c5-421a-a6b1-4811bd203af0,{},Strike,{},{},{},0,4 - 4,7,2,0,0 - 0,0 - 1,
728,anonymized-files-wisd/12345641_27564.jsonl,109146ac-d3cb-4f6f-8634-024e406b7994,{},Strike,{},{},{},0,1 - 0,5,1,0,0 - 0,0 - 1,
729,anonymized-files-wisd/12345641_27761.jsonl,a3e42a7e-38df-4816-b8f2-8395d0ba45b2,{},Strike,Foul,f66faad7-2bfb-4d02-bcff-775fbf99780e,{},1,0 - 0,2,1,0,1 - 0,0 - 1,{'mlbId': 719146721}
730,anonymized-files-wisd/12345641_27980.jsonl,454e6e9b-2a0d-44e6-b8cf-28a159852a87,{},Strike,Foul,473bd0ca-e6da-4218-bc44-527502848811,{},1,4 - 4,8,2,0,0 - 1,0 - 1,{'mlbId': 172804761}
731,anonymized-files-wisd/12345641_27991.jsonl,f995e8e5-05ab-46f9-ba91-27b7521ec5a9,{},Ball,Called,{},{},0,1 - 4,7,1,0,1 - 0,1 - 0,
732,anonymized-files-wisd/12345641_28029.jsonl,5ff7f392-8827-413f-a107-046c551791ab,{},Strike,Foul,{},{},0,1 - 3,7,2,0,3 - 2,0 - 0,
733,anonymized-files-wisd/12345641_28040.jsonl,1a0b94be-ed04-4518-9552-7069efe8355b,{},Strike,Foul,7f547fae-407a-4cf0-8c28-5f4045529edb,{},1,1 - 0,5,0,0,1 - 2,0 - 0,{'mlbId': 451871192}
734,anonymized-files-wisd/12345641_28093.jsonl,f9be139a-6fb9-400a-8d58-38c755d8d84f,{},Ball,Called,{},{},0,1 - 0,7,1,0,0 - 1,1 - 0,
735,anonymized-files-wisd/12345641_28172.jsonl,7896c00f-8fa7-4110-b12a-88e0a173dc0a,{},HitIntoPlay,{},dbed0bf5-30c5-4f8c-acbb-1ab7f73912b3,{},1,1 - 0,6,2,1,1 - 1,0 - 0,{'mlbId': 459722179}
736,anonymized-files-wisd/12345641_28544.jsonl,3e83719a-d9dd-41cb-b194-88ff4fc7536b,{},Strike,Called,{},{},0,1 - 0,5,0,0,1 - 1,0 - 1,
737,anonymized-files-wisd/12345641_28566.jsonl,69088e81-8437-4036-ad64-cf436dd4064f,{},Ball,Called,{},{},0,0 - 0,2,1,0,3 - 1,1 - 0,
738,anonymized-files-wisd/12345641_28574.jsonl,b8d40474-a78c-4dc1-b77f-c7435ffa1296,{},Strike,Called,{},{},0,1 - 0,7,1,0,3 - 1,0 - 1,
739,anonymized-files-wisd/12345641_28583.jsonl,c037442b-712f-4d27-8408-bc934cb3a331,{},Ball,Called,{},{},0,1 - 4,7,1,0,2 - 0,1 - 0,
740,anonymized-files-wisd/12345641_28684.jsonl,9a4f22ae-8f91-47ba-8289-a74a856c2d5d,{},Strike,Foul,{},{},0,4 - 6,9,0,0,0 - 1,0 - 1,
741,anonymized-files-wisd/12345641_28731.jsonl,c5f4a1ec-1381-42f7-82b0-bca1fff1ba8c,{},Strike,Foul,45360a71-c56e-4d7d-a7f7-3a26568c9a4c,{},1,2 - 4,7,1,0,0 - 2,0 - 0,{'mlbId': 412098649}
742,anonymized-files-wisd/12345641_28864.jsonl,e5bb0c95-dc82-42bf-9b80-5806dc4faecc,{},Ball,Called,{},{},0,1 - 0,6,2,0,2 - 0,1 - 0,
743,anonymized-files-wisd/12345641_29012.jsonl,b9966b99-98ee-4d8c-a233-bbe778695aa0,{},Ball,Called,{},{},0,1 - 4,7,1,0,2 - 0,1 - 0,
744,anonymized-files-wisd/12345641_29233.jsonl,15eb0cfd-a2bd-4af1-951b-de55f644c9eb,{},Ball,Called,{},{},0,1 - 0,7,2,0,0 - 0,1 - 0,
745,anonymized-files-wisd/12345641_29372.jsonl,63822663-138e-4e33-b844-f0ca5595eb4b,{},Strike,Foul,fa81372d-4fd5-419a-9ae1-3a897d568a6f,{},1,0 - 0,1,0,0,0 - 1,0 - 1,{'mlbId': 172804761}
746,anonymized-files-wisd/12345641_29447.jsonl,cc931621-be8a-4809-9d92-e13e576d74ff,{},Strike,{},{},{},0,1 - 0,5,0,0,0 - 0,0 - 1,
747,anonymized-files-wisd/12345641_29683.jsonl,e0b92c15-7bca-4771-b0b8-2707a6731872,{},HitIntoPlay,{},384f746c-97e1-4be8-9628-0a84be46b941,{},1,1 - 0,5,2,1,2 - 0,0 - 0,{'mlbId': 360906992}
748,anonymized-files-wisd/12345641_29850.jsonl,d9f4fb1b-9df3-4ed8-8c9a-a2e2831a68ad,{},HitIntoPlay,{},fe4e61d8-6c67-4793-a2f3-7df5f4a6c978,{},1,0 - 0,1,2,1,3 - 2,0 - 0,{'mlbId': 797957728}
749,anonymized-files-wisd/12345641_29870.jsonl,c51e339b-b08c-4f79-a267-1210a1d0669b,{},HitIntoPlay,{},352747b2-e925-4fd7-b6d0-fe7ab4f079b1,{},1,1 - 0,6,2,0,3 - 2,0 - 0,{'mlbId': 352830460}
750,anonymized-files-wisd/12345641_29875.jsonl,2e43530d-573a-4a39-b9f2-b1986c6ec7a5,{},Strike,Called,{},{},0,3 - 4,7,1,0,1 - 0,0 - 1,
751,anonymized-files-wisd/12345641_29968.jsonl,67e54493-f5b4-4ff0-9fd4-238505ea8a8c,{},Strike,Foul,{},{},0,0 - 0,1,1,0,1 - 0,0 - 1,
752,anonymized-files-wisd/12345641_29975.jsonl,317eb370-774d-4773-b4c3-6082ddad5e52,{},Strike,Called,{},{},0,0 - 0,3,2,0,0 - 1,0 - 1,
753,anonymized-files-wisd/12345641_29985.jsonl,55b34e5e-5af7-489a-8149-ddab646208b0,{},Ball,Called,{},{},0,1 - 4,7,0,0,0 - 0,1 - 0,
754,anonymized-files-wisd/12345641_30041.jsonl,12f8e73c-ebf6-495d-979e-5404c828088c,{},Ball,Called,{},{},0,0 - 0,2,1,0,0 - 0,1 - 0,
755,anonymized-files-wisd/12345641_30048.jsonl,62162c9d-94cf-4134-879f-79e1ea801359,{},Ball,Called,{},{},0,0 - 0,1,1,0,0 - 0,1 - 0,
756,anonymized-files-wisd/12345641_30180.jsonl,4cb9a85a-a950-4a02-aa0d-6d7293e5f24f,{},Strike,Foul,22bbbb39-7c26-468d-a4cd-8a23e34204b9,{},1,1 - 0,6,1,0,1 - 2,0 - 0,{'mlbId': 412098649}
757,anonymized-files-wisd/12345641_30462.jsonl,ac737a7a-4276-4f59-acb7-ef13dc78e73f,{},Ball,Called,{},{},0,4 - 6,9,2,0,0 - 2,1 - 0,
758,anonymized-files-wisd/12345641_30556.jsonl,11f8f670-4503-4d2c-834b-0d294b528c79,{},Strike,Foul,1af5c8ed-7c85-409f-9bf4-1a90e3147540,{},1,1 - 4,7,2,0,2 - 2,0 - 0,{'mlbId': 719146721}
759,anonymized-files-wisd/12345641_30693.jsonl,16f21ab4-56a3-41d2-a9f6-0ff87b7eeeba,{},Strike,Called,{},{},0,1 - 0,3,2,0,1 - 0,0 - 1,
760,anonymized-files-wisd/12345641_30710.jsonl,31eace79-8e4c-49d2-bc85-5e6203e8ca0c,{},Ball,Called,{},{},0,0 - 0,2,0,0,0 - 0,1 - 0,
761,anonymized-files-wisd/12345641_30745.jsonl,2667f036-15fb-4d25-b643-5185bbae47d3,{},Ball,Called,{},{},0,0 - 0,1,1,0,0 - 0,1 - 0,
762,anonymized-files-wisd/12345641_30949.jsonl,bffeb886-ade9-41e4-bb0d-51a491f63ed1,{},Ball,Called,{},{},0,1 - 3,7,2,0,0 - 0,1 - 0,
763,anonymized-files-wisd/12345641_31157.jsonl,70b02658-d30c-45a7-9f19-e96aa85fd1b4,{},Strike,Called,{},{},0,1 - 1,7,2,0,0 - 0,0 - 1,
764,anonymized-files-wisd/12345641_31194.jsonl,082c71c1-f231-42b6-be8b-ff9bf652e08e,{},HitIntoPlay,{},f1b00112-0b54-44a4-9444-26e5d9a6bce5,{},1,1 - 0,4,0,1,1 - 0,0 - 0,{'mlbId': 352830460}
