,pitch_id,pitch_type,pitch_result,action,hit_id,stroke,event_len,game_score,inning,inning_outs,play_outs,count_appearance,count_play,batter
338,6742cfe6-e333-4084-860e-858b501671f1,{},Strike,Foul,0af5d47b-0d1d-43d2-aaaa-24d3d6a8586b,{},1,6 - 3,9,2,0,1 - 2,0 - 0,{'mlbId': 474808052}
339,6d43c19a-7a64-46a6-bb08-defe9037c516,{},Strike,Foul,10df367e-4851-48e3-a409-4498f6e287b0,{},1,6 - 3,9,2,0,0 - 0,0 - 1,{'mlbId': 474808052}
340,3ba2c0f1-8f16-43e8-883f-1ffcc52429d0,{},Strike,Foul,21f02c63-2c00-45f8-8c70-ccd911c42fa4,{},1,4 - 0,5,0,0,0 - 1,0 - 1,{'mlbId': 451871192}
341,{},{},Pickoff,ThrowToSecond,{},{},0,4 - 0,5,1,0,1 - 0,0 - 0,
342,d78a566a-3425-404a-b5a1-ae088696a4a1,{},Strike,{},{},{},0,5 - 0,6,1,0,0 - 1,0 - 1,
343,5d207571-c80e-48c7-8063-e9f4c3217c6a,{},Ball,Called,{},{},0,2 - 0,3,1,0,1 - 0,1 - 0,
344,ca2d438f-eda6-4c2a-9dca-3f729c2da789,{},Ball,Called,{},{},0,5 - 0,7,2,0,1 - 0,1 - 0,
345,423d0006-71d4-452f-b181-bc93a3174dad,{},Strike,Foul,e31d39c6-9830-46b7-93f4-3e7829c2d016,{},1,1 - 0,2,0,0,2 - 1,0 - 1,{'mlbId': 805688901}
346,319780cd-34c2-4dfe-9154-126184b54c3d,{},Strike,Blocked,{},{},0,0 - 0,1,2,1,2 - 2,0 - 1,
347,dca2c099-0580-4754-b620-9c618c03598e,{},Ball,Called,{},{},0,2 - 0,4,2,0,2 - 2,1 - 0,
348,a4e98d1e-5e60-440b-a02f-7600e9aca7a5,{},Ball,Called,{},{},0,6 - 2,9,0,0,1 - 1,1 - 0,
349,a0f2fa63-0478-4445-946b-91a021f0e140,{},Strike,Called,{},{},0,2 - 0,2,1,0,0 - 0,0 - 1,
350,d98461d3-fbfa-4fd5-815a-27f7f9ef43f6,{},Strike,Foul,d7f131ca-6ef0-45f7-ac29-c5707acee889,{},1,0 - 0,1,0,0,1 - 2,0 - 0,{'mlbId': 485007791}
351,36739ab3-dfc8-461a-935b-1473d1adf7a4,{},Ball,Called,{},{},0,6 - 1,9,0,0,1 - 0,1 - 0,
352,9ac6f971-4def-41c4-a1ff-c28d10ba7ee1,{},Ball,Called,{},{},0,5 - 1,8,1,0,3 - 1,1 - 0,
353,f736c1db-cffa-479d-a24b-e3eb659a27a1,{},Strike,Foul,69036f83-9e9d-4f80-af11-a843e94e1e55,{},1,5 - 0,7,1,0,1 - 1,0 - 1,{'mlbId': 849653732}
354,55c924f8-ba65-4d15-8336-b8ea22499270,{},Strike,Foul,{},{},0,2 - 0,4,0,0,1 - 1,0 - 1,
355,6fea2ea6-291d-47cf-a077-9a4965cf052c,{},Strike,Called,{},{},0,3 - 0,4,0,0,0 - 0,0 - 1,
356,98571d48-77a7-4144-b725-26233c13b6af,{},HitIntoPlay,{},7a179109-6609-41ac-a215-eaa44e367e48,{},1,2 - 0,3,2,1,0 - 0,0 - 0,{'mlbId': 797957728}
357,d2ac4441-c590-4e7b-ad69-76b4c059feb9,{},Strike,Foul,{},{},0,2 - 0,4,2,0,2 - 2,0 - 0,
358,4c1a0a58-7a66-4690-845f-f831b493bcd1,{},Ball,BallInDirt,{},{},0,6 - 2,9,0,0,1 - 2,1 - 0,
359,6a1351e0-1512-42c5-bc37-c8ace47d5757,{},HitIntoPlay,{},75db042c-a1c1-4dc6-966a-46fac51aaeb3,{},1,5 - 0,6,2,1,0 - 0,0 - 0,{'mlbId': 459722179}
360,dafa2535-2631-45d5-97f1-a76384289c48,{},Ball,Called,{},{},0,4 - 0,5,0,0,0 - 1,1 - 0,
361,b013a8dc-1733-42c7-bbdb-0caabf14c87e,{},Strike,Foul,7d2cac56-10fc-4378-8b9e-facc6800a444,{},1,6 - 3,9,1,0,0 - 2,0 - 0,{'mlbId': 485007791}
362,5983bfdd-b922-409c-b53e-97c1d9225463,{},Ball,BallInDirt,{},{},0,6 - 2,9,0,0,2 - 2,1 - 0,
363,ec5bc7d0-d836-44fa-9e37-c64b6d157583,{},Ball,Called,{},{},0,5 - 1,8,1,0,1 - 0,1 - 0,
364,79613d01-c854-42c1-90c0-0beabbde303b,{},HitIntoPlay,{},6b385da5-3478-4f27-96a6-57b5a46e6f90,{},1,0 - 0,1,0,0,1 - 2,0 - 0,{'mlbId': 505414610}
365,{},{},Pickoff,ThrowToFirst,{},{},0,3 - 0,4,0,0,1 - 2,0 - 0,
366,b3e032a5-0362-460c-924c-119baff8e439,{},Strike,{},{},{},0,5 - 0,7,0,0,0 - 0,0 - 1,
367,092e29b2-ce71-44fe-a438-ebcd937eec3d,{},Strike,Foul,edea42da-559f-48ce-85ea-874f41caa944,{},1,6 - 3,9,1,0,0 - 1,0 - 1,{'mlbId': 485007791}
368,67481ee7-2d5d-4682-abbb-bdf3825340a7,{},Strike,Called,{},{},0,5 - 0,6,0,0,0 - 1,0 - 1,
369,f99751b1-6f48-4deb-b165-1da3b163598b,{},Strike,Called,{},{},0,5 - 1,8,1,0,0 - 0,0 - 1,
370,ac6750fd-e1c9-42c2-9232-a493a4498b6a,{},Strike,Called,{},{},0,5 - 0,6,1,0,0 - 0,0 - 1,
371,e9467cce-f96b-4bde-b191-4b50835176d0,{},Strike,Foul,{},{},0,6 - 3,9,2,0,1 - 2,0 - 0,
372,47488937-09c2-4bca-b747-f9ea86ba94ce,{},Strike,{},{},{},0,2 - 0,4,0,0,0 - 1,0 - 1,
373,9ddebf6a-3208-400b-966f-a880f3c0dea8,{},Ball,BallInDirt,{},{},0,2 - 0,4,2,0,1 - 2,1 - 0,
374,da39e7cd-a6f5-4acf-b341-32514df674d8,{},Ball,Called,{},{},0,5 - 1,8,1,0,2 - 0,1 - 0,
375,df5f2303-5370-458d-b019-1b6fc7f7660c,{},Ball,Called,{},{},0,5 - 0,6,1,0,0 - 2,1 - 0,
376,bcb57c0e-b1d7-4958-9349-1092cde076fb,{},HitIntoPlay,{},a44f0611-618d-41dd-bb9b-089140c3f317,{},1,2 - 0,4,0,0,1 - 2,0 - 0,{'mlbId': 719210239}
377,34774b88-1078-4ebb-a606-a1a2d4d8afd1,{},HitIntoPlay,{},4ac44bfc-ca74-4805-99e1-1928cd9eeee1,{},1,4 - 0,5,2,0,0 - 2,0 - 0,{'mlbId': 797957728}
378,aed7645f-a86c-4119-b47c-93681c3c5ff3,{},Strike,Foul,6798cf87-c296-4695-8bc4-743656036b3d,{},1,6 - 2,9,0,0,3 - 2,0 - 0,{'mlbId': 654287703}
379,c0a25980-87a9-4d17-aff0-86b05d49f265,{},Ball,Called,{},{},0,3 - 0,4,1,0,1 - 0,1 - 0,
380,b4849204-12ac-4492-b7bc-1e4c3f13fb3e,{},Strike,Called,{},{},0,5 - 0,8,0,1,1 - 2,0 - 1,
381,5cc5c270-3815-47c9-8e1e-8c9b233ec623,{},HitIntoPlay,{},2a03fa9b-68a4-4602-bd82-93eef7b746e0,{},1,4 - 0,5,1,1,2 - 2,0 - 0,{'mlbId': 505414610}
382,ec5d5bb0-702a-45c2-ad1c-848438bae83c,{},HitIntoPlay,{},440d19e8-caa0-48ab-a8b8-8d3bf249e399,{},1,5 - 1,8,1,0,0 - 0,0 - 0,{'mlbId': 719210239}
383,614a684b-68e1-41ee-b07c-4319f704dfca,{},Strike,{},{},{},0,4 - 0,5,1,0,0 - 0,0 - 1,
384,ae2f8cfe-934d-486d-86f9-b05b6dcc8ffb,{},Ball,Called,{},{},0,1 - 0,2,1,0,0 - 0,1 - 0,
385,ae61dde1-8b05-4415-8f34-3b7490ccce2c,{},Ball,Called,{},{},0,2 - 0,3,2,0,0 - 2,1 - 0,
386,7ae42d70-67cd-4cd8-b356-245d75b0b56f,{},Ball,Called,{},{},0,2 - 0,3,1,0,0 - 0,1 - 0,
387,b07f4853-ee2d-4795-b6d3-db8bcd2a353e,{},Strike,{},{},{},0,6 - 1,8,2,1,0 - 2,0 - 1,
388,1f20f3d9-e2e9-413e-b49f-d9d99b45230a,{},Ball,Called,{},{},0,1 - 0,2,0,0,2 - 2,1 - 0,
389,446d16ca-4d7c-47cd-b29e-9d54a39b7169,{},Strike,Foul,{},{},0,1 - 0,2,1,0,0 - 0,0 - 1,
390,cca58e50-addb-45b7-9274-78b2e4902326,{},HitIntoPlay,{},93eaad69-2633-44cb-9a3f-68f05f34d5b4,{},1,6 - 1,9,0,0,1 - 1,0 - 0,{'mlbId': 290569727}
391,22e8d37b-8f76-4473-a926-395baafdc49b,{},HitIntoPlay,{},09435422-7870-44d4-9ae5-6a1613ec5ad2,{},1,4 - 0,5,1,0,1 - 0,0 - 0,{'mlbId': 654287703}
392,9b43b2f7-a2b6-481b-93b9-fd1f6bce778c,{},Strike,Called,{},{},0,1 - 0,2,0,0,0 - 0,0 - 1,
393,e3310153-6f62-4192-afc8-7f012a0892d6,{},Ball,Called,{},{},0,0 - 0,1,0,0,2 - 2,1 - 0,
394,25f2e145-de19-4790-b658-4f09828e11a3,{},Strike,{},{},{},0,5 - 0,7,1,0,0 - 0,0 - 1,
395,2ced7823-c9e2-4376-8748-9500e147a418,{},Strike,Called,{},{},0,2 - 0,4,2,0,1 - 1,0 - 1,
396,{},{},Pickoff,ThrowToFirst,{},{},0,3 - 0,4,0,0,0 - 1,0 - 0,
397,385f0e10-8943-4558-83fe-6a11e0517933,{},HitIntoPlay,{},205b74ab-0b70-4f37-92de-effc8ebcbd72,{},1,5 - 0,6,2,1,1 - 1,0 - 0,{'mlbId': 618024297}
398,e309c520-08ef-4b03-b24e-17ea1dddbdbc,{},Ball,Called,{},{},0,2 - 0,4,2,0,3 - 2,1 - 0,
399,cf620429-927d-4718-ac57-8911d388a041,{},Ball,Called,{},{},0,2 - 0,3,0,0,0 - 0,1 - 0,
400,1f4d2254-765f-4bfa-a9a8-7dd481a5ad0f,{},Ball,Called,{},{},0,4 - 0,5,1,0,0 - 0,1 - 0,
401,6bfa9ba9-75a2-46d3-91b3-65b4fe530ba5,{},Ball,BallInDirt,{},{},0,2 - 0,4,1,0,0 - 0,1 - 0,
402,98ce8f56-4cd8-4258-b965-41dec78ea9fb,{},Ball,Called,{},{},0,2 - 0,3,0,0,1 - 2,1 - 0,
403,abf7d9f3-705d-4ace-bcc4-3c5a4e2c2358,{},Ball,Called,{},{},0,0 - 0,1,0,0,0 - 1,1 - 0,
404,8a844acf-d085-4e8f-8b71-cbcd988ffecd,{},Strike,{},{},{},0,1 - 0,2,0,0,1 - 0,0 - 1,
405,aaad5d1f-09be-4876-b599-9748544810fa,{},Ball,Called,{},{},0,3 - 0,4,2,0,0 - 0,1 - 0,
406,97095bd3-06af-49d4-8641-8c660e0bbd4f,{},Strike,Foul,{},{},0,4 - 0,4,2,0,2 - 0,0 - 1,
407,5fe34b1b-30ac-4941-8f07-f48135784056,{},HitIntoPlay,{},41896f11-de02-47ca-9e86-573cfb441944,{},1,3 - 0,4,0,0,0 - 0,0 - 0,{'mlbId': 174158975}
408,a17e37d0-665d-4e73-a986-34851adfe531,{},HitIntoPlay,{},465d7cf5-6603-43cb-9d0b-f296bbf1a118,{},1,5 - 0,6,1,1,1 - 2,0 - 0,{'mlbId': 545569723}
409,596cb20e-e1eb-484f-8bb3-c55e44d3373b,{},Strike,Called,{},{},0,5 - 0,7,2,0,0 - 0,0 - 1,
410,d0535cd2-4723-48bf-a33c-cb9f47df3034,{},Ball,Called,{},{},0,0 - 0,1,2,0,0 - 0,1 - 0,
411,cd1e50b1-d55b-482d-904e-2445c72bfd1e,{},HitIntoPlay,{},e63ce70d-4d73-43d6-bd1c-7b8655045ecc,{},1,2 - 0,3,1,0,2 - 2,0 - 0,{'mlbId': 654287703}
412,50854cf9-cc76-4e64-9e05-bf93e9a737c9,{},Strike,Foul,{},{},0,0 - 0,1,0,0,1 - 2,0 - 0,
413,5fcd928e-55ce-4459-ac11-ad7c23c1010e,{},Strike,Called,{},{},0,2 - 0,3,1,0,0 - 0,0 - 1,
414,70004366-cce8-47b0-b413-f45a99643501,{},Ball,BallInDirt,{},{},0,5 - 0,7,2,0,0 - 2,1 - 0,
415,ac983c76-a8ca-4985-885e-768b4418cc4d,{},Ball,Called,{},{},0,0 - 0,1,0,0,0 - 0,1 - 0,
416,ac8e72af-858a-4c0b-a36d-f1047e360369,{},Strike,Foul,96a92e17-b382-4af5-b9ef-b10b613c551e,{},1,0 - 0,1,0,0,0 - 0,0 - 1,{'mlbId': 485007791}
417,ee7b6546-641e-4c22-94e0-121f003ad771,{},Ball,Called,{},{},0,1 - 0,2,0,0,0 - 0,1 - 0,
418,{},{},Pickoff,ThrowToFirst,{},{},0,2 - 0,3,2,0,0 - 0,0 - 0,
419,d912d30d-c6ba-4cd8-b115-cd97069b9184,{},Ball,Called,{},{},0,2 - 0,3,0,0,0 - 0,1 - 0,
420,ad7d86b0-89e2-43d1-8373-59392dff53fd,{},HitIntoPlay,{},d7fa3509-ee38-4712-89e9-60048dca36b2,{},1,5 - 0,7,2,1,2 - 0,0 - 0,{'mlbId': 590082479}
421,be97384b-f9f4-4657-96c3-4ed954e11172,{},Strike,Called,{},{},0,5 - 0,7,0,1,3 - 2,0 - 1,
422,35113921-afdb-49a6-823d-4c347ff7f0c7,{},Ball,Called,{},{},0,6 - 1,9,0,0,2 - 0,1 - 0,
423,eb5055f7-fc86-403f-8bdb-a40a9273cf09,{},Strike,Called,{},{},0,0 - 0,1,2,0,1 - 0,0 - 1,
424,09613812-5231-471b-860e-ab8b5a30b40d,{},Strike,{},{},{},0,6 - 1,8,1,0,0 - 1,0 - 1,
425,a4dd7524-f36f-4905-ba98-cb2d42ec9ea4,{},Strike,Called,{},{},0,4 - 0,5,1,0,1 - 1,0 - 1,
426,b77c0f25-9aa9-4357-af44-6972675e4541,{},Ball,Called,{},{},0,6 - 1,9,0,0,0 - 0,1 - 0,
427,c6084bdd-0dbe-47ec-a820-a78210abd06b,{},Strike,Called,{},{},0,5 - 0,7,0,0,3 - 0,0 - 1,
428,3391fbf8-bf22-44c0-b6d0-594927e41773,{},Strike,Called,{},{},0,3 - 0,4,1,0,2 - 1,0 - 1,
429,bb020cea-a8c6-431e-a1ce-e730c4776c3d,{},Strike,{},{},{},0,5 - 1,8,1,0,0 - 1,0 - 1,
430,629ed301-5a69-4dc1-bdaf-fa97df934f07,{},Ball,Called,{},{},0,2 - 0,3,0,0,2 - 2,1 - 0,
431,708fb9e2-0a83-497f-92cb-12513ba0e667,{},HitIntoPlay,{},1a2b950d-b7c7-46f1-aadf-f8c29ddc7da8,{},1,4 - 0,5,0,0,1 - 1,0 - 0,{'mlbId': 849653732}
432,daf3ba96-2698-4a9a-a19e-86b7af749917,{},HitIntoPlay,{},0e71dbe8-bde8-4cfd-bd48-ffec312b5211,{},1,2 - 0,3,0,1,2 - 0,0 - 0,{'mlbId': 451871192}
433,b19d8e79-0cdf-44ff-bcbb-3bac9c5d15dc,{},Strike,Foul,f2f58c66-ea90-42cb-8d64-2ab98fe5c64a,{},1,2 - 0,3,1,0,2 - 2,0 - 0,{'mlbId': 654287703}
434,aa6643c6-41e0-4aeb-be71-c2b549086e84,{},Ball,Called,{},{},0,5 - 0,7,1,0,0 - 0,1 - 0,
435,59519c03-e0da-4f4f-ba50-f5d5018fcf7b,{},HitIntoPlay,{},72b2d4d1-b07a-488d-80a6-35281967e2b5,{},1,5 - 0,7,1,1,2 - 2,0 - 0,{'mlbId': 451871192}
436,5a92a373-4fde-4f2b-86d1-6e2d940a4db3,{},Ball,Called,{},{},0,2 - 0,4,1,0,3 - 1,1 - 0,
437,3b15c3fb-d3c9-4616-82a0-af1217cdbef3,{},Ball,Called,{},{},0,2 - 0,4,2,0,2 - 2,1 - 0,
438,0da10a0e-60ec-4714-b086-2001c7c01ed9,{},Ball,Called,{},{},0,0 - 0,1,0,0,1 - 2,1 - 0,
439,b2b6d8df-1246-48d1-b169-a5b68e3b6dff,{},Ball,Called,{},{},0,5 - 0,7,1,0,1 - 0,1 - 0,
440,30ea9140-d982-4ba1-a0eb-948481e5434d,{},Strike,Called,{},{},0,6 - 2,9,0,0,1 - 0,0 - 1,
441,958e4023-8592-4466-a5ea-0fcb5e5f43ed,{},Ball,Called,{},{},0,5 - 1,8,2,0,0 - 0,1 - 0,
442,{},{},Pickoff,ThrowToFirst,{},{},0,5 - 0,8,0,0,1 - 2,0 - 0,
443,dcccae3c-ee78-4f41-86fc-e4f1e9bfd13e,{},Strike,Called,{},{},0,5 - 0,6,1,1,1 - 2,0 - 1,
444,e27b3fdf-6ac5-4887-b3fe-e3dec9e40e12,{},Ball,Called,{},{},0,1 - 0,1,2,0,1 - 1,1 - 0,
445,3fbf0cfd-f654-4ba6-b75f-7ab69da6449d,{},Strike,{},{},{},0,5 - 1,8,1,1,0 - 2,0 - 1,
446,74a10535-45e9-4c97-b713-39d5d69f8e39,{},Strike,Foul,8fc8d2d4-789c-4b77-b51d-844074397912,{},1,4 - 0,5,0,0,0 - 0,0 - 1,{'mlbId': 590082479}
447,e0a37b1e-5d48-4cb5-8417-4a3fcc409265,{},HitIntoPlay,{},d1c5a7d2-f550-455d-8c5d-3a1a30e8a0e3,{},1,1 - 0,1,0,2,1 - 1,0 - 0,{'mlbId': 797957728}
448,65b9aca7-3bcf-411e-bd59-b4da2ffa13de,{},Ball,Called,{},{},0,0 - 0,1,0,0,0 - 1,1 - 0,
449,fc461424-ce44-4d29-91ed-284f56ad8015,{},Ball,Called,{},{},0,5 - 0,7,2,0,1 - 0,1 - 0,
450,a5ebb705-2745-45c9-a771-173f27f73eef,{},Ball,Called,{},{},0,6 - 2,9,0,0,0 - 0,1 - 0,
451,0a948aa7-cb7e-41be-aa26-59bc1d44c89d,{},Strike,{},{},{},0,5 - 0,6,1,0,0 - 0,0 - 1,
452,4c68a565-b00d-42db-8204-278f14145cac,{},Strike,Called,{},{},0,1 - 0,2,1,0,1 - 1,0 - 1,
453,42b98398-0986-445b-bb7e-ae2671810f71,{},Ball,Called,{},{},0,2 - 0,4,0,0,0 - 1,1 - 0,
454,39060b8a-1b21-416b-89c0-ecda32425afb,{},Ball,Called,{},{},0,1 - 0,2,2,0,0 - 1,1 - 0,
455,75b2534d-cde5-46d9-9b56-f1b708f4f544,{},Strike,Called,{},{},0,5 - 1,8,1,0,0 - 0,0 - 1,
456,{},{},Pickoff,ThrowToFirst,{},{},0,1 - 0,1,0,0,1 - 0,0 - 0,
457,bfb0c7ac-590b-489e-8be7-62704841c3b2,{},Strike,Called,{},{},0,4 - 0,5,1,1,0 - 2,0 - 1,
458,f3d53919-a1d8-4b39-9404-539ecbe1f27b,{},Strike,{},{},{},0,1 - 0,2,2,0,0 - 0,0 - 1,
459,7dcc6bfa-37f5-4743-aa3c-ae7db57fbff2,{},Ball,Called,{},{},0,1 - 0,2,2,0,1 - 1,1 - 0,
460,70b7c49c-59d7-46d3-9c5e-c6da3cc970d1,{},Ball,Called,{},{},0,6 - 3,9,2,0,0 - 2,1 - 0,
461,e7a2df46-e3e0-4736-b340-a245a94dd0c5,{},HitIntoPlay,{},06a38d91-76eb-4121-b16a-17710c6229f5,{},1,2 - 0,4,1,1,2 - 0,0 - 0,{'mlbId': 545569723}
462,2e495d0d-1cd9-4855-b614-afdb279e9cfe,{},HitIntoPlay,{},86f07868-8bee-4948-8ce4-31681378d7c6,{},1,2 - 0,3,1,1,2 - 0,0 - 0,{'mlbId': 590082479}
463,794aab0f-6c24-41c5-a417-d1da1baf774c,{},Strike,{},{},{},0,2 - 0,3,2,1,1 - 2,0 - 1,
464,3c52c314-3d30-44fd-8f0a-74f2f6473176,{},Ball,Called,{},{},0,5 - 0,6,2,0,0 - 1,1 - 0,
465,08d0fb0f-3cb9-4aea-a301-65383fa49de8,{},Strike,Called,{},{},0,5 - 0,5,2,0,0 - 0,0 - 1,
466,593b021d-36aa-4590-a9aa-4a6e62ced231,{},Strike,Foul,5a64cbd6-21f6-4856-8e9a-dae9935d6656,{},1,0 - 0,1,0,0,0 - 0,0 - 1,{'mlbId': 505414610}
467,cfc7324f-0a6a-4dbd-a510-9f1a94177abe,{},HitIntoPlay,{},f485199b-d8d1-4d9b-8e9f-47984bd0e13a,{},1,2 - 0,2,1,2,0 - 2,0 - 0,{'mlbId': 617522563}
468,ecf0b2c5-9239-478f-9cdf-34a09e6dab80,{},Strike,Called,{},{},0,4 - 0,5,0,0,0 - 1,0 - 1,
469,ba0f179a-ebac-427d-a011-afb66dbed8c0,{},Strike,Foul,131cab5a-cffd-4178-9ad2-dcb013f77e1f,{},1,5 - 0,7,0,0,3 - 1,0 - 1,{'mlbId': 617522563}
470,047efacc-ff2a-49f6-b70f-5dd3f563ca92,{},Ball,Called,{},{},0,5 - 0,7,2,0,1 - 2,1 - 0,
471,70a65b4e-e31e-44b2-b789-d9f50d44c28e,{},Strike,Blocked,{},{},0,6 - 3,9,2,1,1 - 2,0 - 1,
472,ee70196b-875e-4589-8d3e-7ab6b9437a7c,{},HitIntoPlay,{},c8da40a7-b783-4111-bfb4-cb1787d0a6ec,{},1,5 - 0,6,0,1,0 - 2,0 - 0,{'mlbId': 360906992}
473,ba38b7bb-0166-4881-a350-018a329814e0,{},Ball,Called,{},{},0,4 - 0,5,0,0,0 - 2,1 - 0,
474,5caa326a-d589-445d-bf7e-50334a6c950f,{},Strike,Called,{},{},0,0 - 0,1,0,0,1 - 1,0 - 1,
475,a498cdd2-fa83-4d8b-be32-b413f931ae99,{},HitIntoPlay,{},9161f48d-16da-4be2-9f8e-5b1b5cb58bfb,{},1,6 - 1,9,0,0,3 - 1,0 - 0,{'mlbId': 451871192}
476,48840b63-0cfe-4583-973a-74341a97bd00,{},Strike,{},{},{},0,5 - 1,8,0,0,1 - 1,0 - 1,
477,c073991c-d829-4028-9a3f-7f26bf18ed57,{},Strike,Foul,6197d01e-648a-467c-99ef-2ae7983b3c58,{},1,2 - 0,4,2,0,0 - 1,0 - 1,{'mlbId': 459722179}
478,09c6b77a-8a52-432f-a62f-c7d2b92d7b10,{},Ball,Called,{},{},0,5 - 1,8,2,0,1 - 0,1 - 0,
479,38e80de5-9cea-4681-9851-14cf8a7ed685,{},Strike,Called,{},{},0,5 - 0,6,0,0,0 - 1,0 - 1,
480,db171f3f-2448-4e26-a413-60cdb9ee9aaf,{},Ball,Called,{},{},0,6 - 2,9,0,0,0 - 1,1 - 0,
481,e1f8ab6a-9e2d-41cd-b8ec-fc3cb39c4f82,{},Ball,Called,{},{},0,5 - 0,7,0,0,1 - 0,1 - 0,
482,3cede647-2ebf-43aa-bede-bdb45f247205,{},Strike,Called,{},{},0,1 - 0,2,2,1,3 - 2,0 - 1,
483,f769fa47-3b72-453a-a473-9602f95e6b89,{},Ball,Called,{},{},0,1 - 0,1,2,0,0 - 1,1 - 0,
484,3fc4d468-3eb7-4647-8c0f-bef394d34a7f,{},HitIntoPlay,{},ec4e2288-6ef3-4e76-9358-d731b9e21026,{},1,5 - 0,8,1,0,0 - 0,0 - 0,{'mlbId': 765710437}
485,0010dd3f-7a7b-47ea-abd2-5314a59154dd,{},Ball,Called,{},{},0,2 - 0,4,2,0,1 - 2,1 - 0,
486,15206086-6ce4-490d-a20e-1c4241f5693c,{},Ball,Called,{},{},0,1 - 0,2,0,0,1 - 1,1 - 0,
487,8db652e5-0af9-41ca-a84c-06154029bf35,{},Ball,Called,{},{},0,5 - 0,7,2,0,0 - 0,1 - 0,
488,4d532808-44f5-4912-a905-9813ddcff65e,{},Strike,Foul,260e8f92-3469-483c-91d3-03417ee3d35e,{},1,5 - 0,6,1,0,1 - 2,0 - 0,{'mlbId': 765710437}
489,ba8a1c6f-5ea5-488a-a987-99c8fb7cc850,{},Strike,Foul,ff6a2534-469c-44cf-b779-99f8e1b361ba,{},1,1 - 0,1,2,0,0 - 0,0 - 1,{'mlbId': 719210239}
490,c0d382d5-c112-43df-bdd6-cdad694c65e0,{},Strike,Called,{},{},0,1 - 0,1,2,1,2 - 2,0 - 1,
491,ab5adaf4-e7ee-44be-a7ab-849b5474ee82,{},Strike,Foul,58c08f33-90b0-4943-9d7c-f69421e3bb67,{},1,5 - 1,8,1,0,0 - 2,0 - 0,{'mlbId': 174158975}
492,52035229-99ce-4e9c-a697-994fe63afde6,{},HitIntoPlay,{},f34c0fdc-48b9-433c-afa6-525cdd1c07f9,{},1,6 - 3,9,1,1,0 - 2,0 - 0,{'mlbId': 485007791}
493,721fce25-0ea9-4755-be93-7695840bdc93,{},Ball,Called,{},{},0,0 - 0,1,1,0,0 - 2,1 - 0,
494,8ebf1f5f-730d-4250-81dd-cabf58241cf2,{},HitIntoPlay,{},{},{},0,4 - 0,4,2,1,2 - 1,0 - 0,
495,61ae1f78-47da-4549-a17b-3902fbd22b31,{},Strike,Called,{},{},0,4 - 0,5,1,0,0 - 1,0 - 1,
496,f613501a-3fc5-4483-ab5a-5f31eadfc5f5,{},Strike,Called,{},{},0,5 - 0,7,1,1,1 - 2,0 - 1,
497,86b43fd3-e410-43bb-8e43-3f0b80409a44,{},HitIntoPlay,{},d1926873-9b53-4c51-bb15-afe1e7c2c2ad,{},1,5 - 0,6,1,0,1 - 2,0 - 0,{'mlbId': 765710437}
498,4067a766-4715-47b4-9256-88353cd5ee7a,{},Strike,{},{},{},0,5 - 1,8,2,0,2 - 0,0 - 1,
499,03981e31-0555-48e8-a17d-4fc654532445,{},Ball,Called,{},{},0,5 - 1,8,0,0,0 - 1,1 - 0,
500,a5a90ead-05bc-4f1d-9944-fa299349f89b,{},Strike,Called,{},{},0,1 - 0,1,0,0,1 - 0,0 - 1,
501,6b78a035-08fc-4734-a492-fdc16d703344,{},Ball,Called,{},{},0,5 - 0,7,2,0,3 - 0,1 - 0,
502,91d39940-2eb4-4a7c-8ac3-accacafe9b33,{},Strike,Called,{},{},0,0 - 0,1,1,0,0 - 1,0 - 1,
503,0826b886-bcdd-4669-875f-ee4351c3ed2e,{},Strike,Foul,dd0d779e-2c09-40e7-926f-9f8e9ce3f699,{},1,1 - 0,2,1,0,1 - 0,0 - 1,{'mlbId': 459722179}
504,19c70589-2a8e-4641-baed-0d0cf8073e7e,{},HitIntoPlay,{},eec3954f-f557-4f0e-a7e8-5612f7ea2e5e,{},1,4 - 0,5,0,1,1 - 2,0 - 0,{'mlbId': 451871192}
505,0bd23558-cb63-4d7a-872c-e4ce4bf3d889,{},Strike,Foul,dae2bf9b-a7ba-42b4-8dbb-6c7a15ef0c14,{},1,5 - 1,8,2,0,2 - 1,0 - 1,{'mlbId': 459722179}
506,4790337e-ec63-4045-90da-5ed43fe49781,{},Strike,Called,{},{},0,3 - 0,4,1,0,2 - 0,0 - 1,
507,aac6c118-d92b-4f99-86d7-cf36797325bc,{},Strike,Foul,{},{},0,5 - 1,8,0,0,0 - 0,0 - 1,
508,a2b61564-ba7d-42b6-a6ea-683468e5dab3,{},Strike,Called,{},{},0,0 - 0,1,2,0,2 - 1,0 - 1,
509,6be54c46-bce7-48c3-947c-2727864e6e6f,{},Ball,Called,{},{},0,5 - 0,7,2,0,0 - 0,1 - 0,
510,3ad3541a-74c3-4084-bd16-4940af90a72e,{},Ball,Called,{},{},0,2 - 0,4,1,0,2 - 1,1 - 0,
511,1c20ee5f-b39e-48dc-86d5-48271d1df2ce,{},Strike,Foul,d050f921-7ac4-499a-a349-b124a48cf720,{},1,2 - 0,4,0,0,0 - 0,0 - 1,{'mlbId': 719210239}
512,4a633082-d629-4bf7-83f5-707a84bf0af6,{},Strike,{},{},{},0,6 - 1,8,2,0,0 - 1,0 - 1,
